,transaction_id,user_id,transaction_amount,transaction_time,is_fraud,payment_method_Bank Transfer,payment_method_Credit Card,payment_method_Cryptocurrency,payment_method_Debit Card,payment_method_PayPal,user_location_Chicago,user_location_Houston,user_location_Los Angeles,user_location_New York,user_location_San Francisco,device_type_Android,device_type_Linux Machine,device_type_MacBook,device_type_Windows PC,device_type_iPhone,hour,day_of_week
288,289,1835,4535.28,2025-01-13 01:00:00,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1,0
289,290,1809,2457.84,2025-01-13 02:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,2,0
290,291,1680,4030.94,2025-01-13 03:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,0
291,292,1012,2749.7,2025-01-13 04:00:00,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4,0
292,293,4509,3203.97,2025-01-13 05:00:00,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,5,0
293,294,4733,4373.2,2025-01-13 06:00:00,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,6,0
294,295,1864,862.48,2025-01-13 07:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7,0
295,296,2895,1093.68,2025-01-13 08:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8,0
296,297,4207,3401.07,2025-01-13 09:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,9,0
297,298,3957,4415.38,2025-01-13 10:00:00,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,10,0
298,299,1968,736.75,2025-01-13 11:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,11,0
299,300,1819,3907.72,2025-01-13 12:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,12,0
300,301,3010,2276.96,2025-01-13 13:00:00,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,13,0
301,302,1728,802.41,2025-01-13 14:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,14,0
302,303,2671,3334.04,2025-01-13 15:00:00,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,15,0
303,304,2981,1583.17,2025-01-13 16:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,16,0
304,305,1277,4365.79,2025-01-13 17:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,17,0
305,306,4606,1783.42,2025-01-13 18:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,18,0
306,307,1019,4347.99,2025-01-13 19:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,19,0
307,308,1670,1229.24,2025-01-13 20:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,20,0
308,309,1325,249.58,2025-01-13 21:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,21,0
309,310,3972,1618.22,2025-01-13 22:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,22,0
310,311,4304,291.37,2025-01-13 23:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,23,0
311,312,2420,275.11,2025-01-14 00:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,1
312,313,3548,454.55,2025-01-14 01:00:00,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1,1
313,314,4094,4695.43,2025-01-14 02:00:00,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,2,1
314,315,4032,3065.17,2025-01-14 03:00:00,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3,1
315,316,2947,2196.94,2025-01-14 04:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,4,1
316,317,2688,2884.78,2025-01-14 05:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,5,1
317,318,3174,1156.37,2025-01-14 06:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6,1
318,319,3594,96.84,2025-01-14 07:00:00,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,7,1
319,320,2634,4141.67,2025-01-14 08:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,8,1
320,321,3507,2425.59,2025-01-14 09:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,9,1
321,322,2088,1124.18,2025-01-14 10:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,10,1
322,323,1916,2961.43,2025-01-14 11:00:00,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,11,1
323,324,4641,2859.76,2025-01-14 12:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,12,1
324,325,4821,2684.64,2025-01-14 13:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,13,1
325,326,2636,4969.62,2025-01-14 14:00:00,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,14,1
326,327,3943,3162.24,2025-01-14 15:00:00,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15,1
327,328,2360,795.07,2025-01-14 16:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,16,1
328,329,4903,543.01,2025-01-14 17:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,17,1
329,330,2079,1506.33,2025-01-14 18:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,18,1
330,331,1009,1900.4,2025-01-14 19:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,19,1
331,332,1151,1722.55,2025-01-14 20:00:00,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,20,1
332,333,1259,1593.7,2025-01-14 21:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,21,1
333,334,3652,3394.12,2025-01-14 22:00:00,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,22,1
334,335,1537,4730.46,2025-01-14 23:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,23,1
335,336,1030,3990.81,2025-01-15 00:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0,2
336,337,3676,3040.56,2025-01-15 01:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,2
337,338,3204,2926.36,2025-01-15 02:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2,2
338,339,3352,1270.54,2025-01-15 03:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,3,2
339,340,4059,549.39,2025-01-15 04:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,4,2
340,341,3451,535.98,2025-01-15 05:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,5,2
341,342,3019,1746.21,2025-01-15 06:00:00,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6,2
342,343,3524,1093.23,2025-01-15 07:00:00,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,7,2
343,344,2072,4003.01,2025-01-15 08:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,8,2
344,345,3380,2419.36,2025-01-15 09:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9,2
345,346,1525,350.99,2025-01-15 10:00:00,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,10,2
346,347,3335,4270.92,2025-01-15 11:00:00,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,11,2
347,348,2991,4292.57,2025-01-15 12:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,12,2
348,349,4507,3405.11,2025-01-15 13:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,13,2
349,350,2975,1641.63,2025-01-15 14:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,14,2
350,351,3735,3476.07,2025-01-15 15:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,15,2
351,352,3398,1560.73,2025-01-15 16:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,16,2
352,353,3232,2583.69,2025-01-15 17:00:00,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,17,2
353,354,2118,528.2,2025-01-15 18:00:00,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,18,2
354,355,1646,69.1,2025-01-15 19:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,19,2
355,356,3756,1715.82,2025-01-15 20:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,20,2
356,357,3771,1937.07,2025-01-15 21:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,21,2
357,358,3719,162.58,2025-01-15 22:00:00,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,22,2
358,359,2500,3418.25,2025-01-15 23:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,23,2
359,360,1091,322.69,2025-01-16 00:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,3
360,361,2353,2597.3,2025-01-16 01:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1,3
361,362,4287,1629.24,2025-01-16 02:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,3
362,363,1784,2452.41,2025-01-16 03:00:00,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,3,3
363,364,3151,83.78,2025-01-16 04:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4,3
364,365,3426,1967.15,2025-01-16 05:00:00,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,5,3
365,366,1143,3574.13,2025-01-16 06:00:00,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6,3
366,367,4429,1170.65,2025-01-16 07:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,7,3
367,368,3713,4572.81,2025-01-16 08:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,8,3
368,369,2566,2606.07,2025-01-16 09:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,9,3
369,370,4074,4989.59,2025-01-16 10:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,10,3
370,371,3903,2760.58,2025-01-16 11:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,11,3
371,372,4900,4599.83,2025-01-16 12:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,12,3
372,373,4094,4095.69,2025-01-16 13:00:00,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,13,3
373,374,1443,822.92,2025-01-16 14:00:00,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,14,3
374,375,2364,1353.36,2025-01-16 15:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,15,3
375,376,1765,4243.83,2025-01-16 16:00:00,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,16,3
376,377,1425,152.14,2025-01-16 17:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,17,3
377,378,1941,980.9,2025-01-16 18:00:00,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,18,3
378,379,2817,4181.19,2025-01-16 19:00:00,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,19,3
379,380,2003,4360.83,2025-01-16 20:00:00,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,20,3
380,381,1501,4711.21,2025-01-16 21:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,21,3
381,382,4957,4785.78,2025-01-16 22:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,22,3
382,383,2695,3300.67,2025-01-16 23:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,23,3
383,384,4077,4663.94,2025-01-17 00:00:00,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,4
384,385,2543,2548.13,2025-01-17 01:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,4
385,386,2099,3311.81,2025-01-17 02:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,4
386,387,4005,1017.21,2025-01-17 03:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,3,4
387,388,3590,3237.78,2025-01-17 04:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,4,4
388,389,4304,1028.23,2025-01-17 05:00:00,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,5,4
389,390,1278,2095.92,2025-01-17 06:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,6,4
390,391,1647,367.96,2025-01-17 07:00:00,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,7,4
391,392,3742,1750.64,2025-01-17 08:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,8,4
392,393,2010,818.77,2025-01-17 09:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,9,4
393,394,3340,3432.58,2025-01-17 10:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,10,4
394,395,2850,3633.55,2025-01-17 11:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,11,4
395,396,3844,4785.53,2025-01-17 12:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,12,4
396,397,4733,1830.48,2025-01-17 13:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,13,4
397,398,3401,67.05,2025-01-17 14:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14,4
398,399,4356,3041.78,2025-01-17 15:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,15,4
399,400,1555,3207.95,2025-01-17 16:00:00,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,16,4
400,401,3109,3445.47,2025-01-17 17:00:00,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,17,4
401,402,4119,2981.48,2025-01-17 18:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,18,4
402,403,4652,2946.25,2025-01-17 19:00:00,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,19,4
403,404,1594,472.91,2025-01-17 20:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,20,4
404,405,2075,1510.84,2025-01-17 21:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,21,4
405,406,4055,51.18,2025-01-17 22:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,22,4
406,407,4732,2711.99,2025-01-17 23:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,23,4
407,408,2540,1439.35,2025-01-18 00:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0,5
408,409,1231,2156.29,2025-01-18 01:00:00,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,5
409,410,1328,3443.65,2025-01-18 02:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2,5
410,411,1133,4692.98,2025-01-18 03:00:00,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3,5
411,412,3862,4729.31,2025-01-18 04:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4,5
412,413,4490,2489.88,2025-01-18 05:00:00,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5,5
413,414,1648,1238.54,2025-01-18 06:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,6,5
414,415,2407,4932.94,2025-01-18 07:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7,5
415,416,1516,1246.7,2025-01-18 08:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8,5
416,417,4234,3683.22,2025-01-18 09:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,9,5
417,418,1910,4533.27,2025-01-18 10:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,10,5
418,419,4141,4151.32,2025-01-18 11:00:00,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,5
419,420,3680,1490.38,2025-01-18 12:00:00,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,12,5
420,421,2974,410.2,2025-01-18 13:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,13,5
421,422,2896,493.27,2025-01-18 14:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,14,5
422,423,4866,1867.65,2025-01-18 15:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,15,5
423,424,3404,3650.8,2025-01-18 16:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,16,5
424,425,4591,2252.78,2025-01-18 17:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,17,5
425,426,1518,3536.01,2025-01-18 18:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,18,5
426,427,2787,465.96,2025-01-18 19:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,19,5
427,428,2601,2059.22,2025-01-18 20:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,20,5
428,429,4198,1750.77,2025-01-18 21:00:00,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,21,5
429,430,3256,571.78,2025-01-18 22:00:00,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,22,5
430,431,1107,128.41,2025-01-18 23:00:00,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,23,5
431,432,3551,4107.69,2025-01-19 00:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,6
432,433,1379,3562.04,2025-01-19 01:00:00,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,1,6
433,434,2562,4036.68,2025-01-19 02:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,6
434,435,2578,4971.25,2025-01-19 03:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3,6
435,436,2274,3450.67,2025-01-19 04:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,4,6
436,437,2212,4350.95,2025-01-19 05:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,6
437,438,3129,4862.23,2025-01-19 06:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6,6
438,439,4423,3426.82,2025-01-19 07:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,7,6
439,440,1901,576.88,2025-01-19 08:00:00,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,8,6
440,441,1179,3705.13,2025-01-19 09:00:00,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,9,6
441,442,2963,142.75,2025-01-19 10:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,10,6
442,443,3647,4260.72,2025-01-19 11:00:00,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,11,6
443,444,2184,2459.49,2025-01-19 12:00:00,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,12,6
444,445,3796,1385.02,2025-01-19 13:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,13,6
445,446,1792,4146.35,2025-01-19 14:00:00,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,14,6
446,447,2085,3961.91,2025-01-19 15:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,15,6
447,448,4172,2132.86,2025-01-19 16:00:00,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,16,6
448,449,1087,2201.45,2025-01-19 17:00:00,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,17,6
449,450,2063,1367.23,2025-01-19 18:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,18,6
450,451,3862,2198.42,2025-01-19 19:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,19,6
451,452,2611,1676.97,2025-01-19 20:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,20,6
452,453,4961,3339.28,2025-01-19 21:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,21,6
453,454,2848,3414.57,2025-01-19 22:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,22,6
454,455,1272,4423.66,2025-01-19 23:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,23,6
455,456,2668,3588.13,2025-01-20 00:00:00,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0
456,457,1354,1158.2,2025-01-20 01:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1,0
457,458,4496,4273.68,2025-01-20 02:00:00,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,0
458,459,1174,808.78,2025-01-20 03:00:00,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3,0
459,460,4515,4242.03,2025-01-20 04:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4,0
460,461,4276,1268.16,2025-01-20 05:00:00,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,5,0
461,462,2913,2447.59,2025-01-20 06:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,6,0
462,463,2056,195.21,2025-01-20 07:00:00,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,7,0
463,464,4301,3114.55,2025-01-20 08:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,8,0
464,465,2470,4184.78,2025-01-20 09:00:00,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,9,0
465,466,3368,4106.61,2025-01-20 10:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10,0
466,467,2208,4465.67,2025-01-20 11:00:00,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,11,0
467,468,3109,4457.62,2025-01-20 12:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,12,0
468,469,1133,4870.25,2025-01-20 13:00:00,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13,0
469,470,4098,1558.91,2025-01-20 14:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,14,0
470,471,4018,4103.33,2025-01-20 15:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,15,0
471,472,3749,2030.75,2025-01-20 16:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,16,0
472,473,3835,1716.42,2025-01-20 17:00:00,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,17,0
473,474,3468,2925.23,2025-01-20 18:00:00,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,18,0
474,475,2639,72.66,2025-01-20 19:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,19,0
475,476,2609,3853.72,2025-01-20 20:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,20,0
476,477,2195,2108.79,2025-01-20 21:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,21,0
477,478,1440,2642.68,2025-01-20 22:00:00,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,22,0
478,479,2721,2224.5,2025-01-20 23:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,23,0
479,480,4901,2751.97,2025-01-21 00:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,1
480,481,2102,1291.46,2025-01-21 01:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1,1
481,482,1397,1282.44,2025-01-21 02:00:00,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2,1
482,483,1565,2175.49,2025-01-21 03:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3,1
483,484,2004,518.78,2025-01-21 04:00:00,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,4,1
484,485,3283,1652.25,2025-01-21 05:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,5,1
485,486,1992,610.03,2025-01-21 06:00:00,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,6,1
486,487,3846,3415.95,2025-01-21 07:00:00,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,7,1
487,488,3668,337.36,2025-01-21 08:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,8,1
488,489,2318,4364.13,2025-01-21 09:00:00,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9,1
489,490,4807,4615.24,2025-01-21 10:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,10,1
490,491,3575,4005.57,2025-01-21 11:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11,1
491,492,1973,2632.93,2025-01-21 12:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,12,1
492,493,2215,805.04,2025-01-21 13:00:00,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,13,1
493,494,1844,2054.46,2025-01-21 14:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,14,1
494,495,2992,17.21,2025-01-21 15:00:00,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15,1
495,496,1265,4981.3,2025-01-21 16:00:00,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,16,1
496,497,2578,235.33,2025-01-21 17:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,17,1
497,498,4655,369.48,2025-01-21 18:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,18,1
498,499,3802,278.15,2025-01-21 19:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,19,1
499,500,3631,1905.39,2025-01-21 20:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,20,1
500,501,4348,3393.85,2025-01-21 21:00:00,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,21,1
501,502,1483,1686.98,2025-01-21 22:00:00,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,22,1
502,503,3133,4006.04,2025-01-21 23:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,23,1
503,504,2141,2039.38,2025-01-22 00:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,2
504,505,1908,4695.59,2025-01-22 01:00:00,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,2
505,506,4029,2854.82,2025-01-22 02:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,2
506,507,4075,873.77,2025-01-22 03:00:00,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,3,2
507,508,2142,4222.71,2025-01-22 04:00:00,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,4,2
508,509,2642,1652.13,2025-01-22 05:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,5,2
509,510,4099,3576.22,2025-01-22 06:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,6,2
510,511,4189,146.24,2025-01-22 07:00:00,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,7,2
511,512,3024,443.45,2025-01-22 08:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,8,2
512,513,3659,4896.95,2025-01-22 09:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9,2
513,514,3407,2198.3,2025-01-22 10:00:00,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,10,2
514,515,4118,3276.82,2025-01-22 11:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,11,2
